From       To         Volume          Cost      
271        315        0.0             0.0       
315        271        0.0             0.0       
272        273        0.0             0.0       
273        272        0.0             0.0       
272        316        0.0             0.0       
316        272        0.0             0.0       
273        274        0.0             0.0       
274        273        0.0             0.0       
273        317        0.0             0.0       
317        273        0.0             0.0       
274        275        0.0             0.0       
275        274        0.0             0.0       
274        318        0.0             0.0       
318        274        0.0             0.0       
275        276        0.0             0.0       
276        275        0.0             0.0       
275        319        0.0             0.0       
319        275        0.0             0.0       
276        277        0.0             0.0       
277        276        0.0             0.0       
276        320        0.0             0.0       
320        276        0.0             0.0       
277        278        0.0             0.0       
278        277        0.0             0.0       
277        321        0.0             0.0       
321        277        0.0             0.0       
278        279        0.0             0.0       
279        278        0.0             0.0       
278        322        0.0             0.0       
322        278        0.0             0.0       
279        280        0.0             0.0       
280        279        0.0             0.0       
279        323        0.0             0.0       
323        279        0.0             0.0       
280        281        0.0             0.0       
281        280        0.0             0.0       
280        324        0.0             0.0       
324        280        0.0             0.0       
281        282        0.0             0.0       
282        281        0.0             0.0       
281        325        0.0             0.0       
325        281        0.0             0.0       
282        283        0.0             0.0       
283        282        0.0             0.0       
282        326        0.0             0.0       
326        282        0.0             0.0       
283        284        0.0             0.0       
284        283        0.0             0.0       
283        327        0.0             0.0       
327        283        0.0             0.0       
284        285        0.0             0.0       
285        284        0.0             0.0       
284        328        0.0             0.0       
328        284        0.0             0.0       
285        286        0.0             0.0       
286        285        0.0             0.0       
285        329        0.0             0.0       
329        285        0.0             0.0       
286        287        0.0             0.0       
287        286        0.0             0.0       
286        330        0.0             0.0       
330        286        0.0             0.0       
287        288        0.0             0.0       
288        287        0.0             0.0       
287        331        0.0             0.0       
331        287        0.0             0.0       
288        289        0.0             0.0       
289        288        0.0             0.0       
288        332        0.0             0.0       
332        288        0.0             0.0       
289        290        0.0             0.0       
290        289        0.0             0.0       
289        333        0.0             0.0       
333        289        0.0             0.0       
290        291        0.0             0.0       
291        290        0.0             0.0       
290        334        0.0             0.0       
334        290        0.0             0.0       
291        292        0.0             0.0       
292        291        0.0             0.0       
291        335        0.0             0.0       
335        291        0.0             0.0       
292        293        0.0             0.0       
293        292        0.0             0.0       
292        336        0.0             0.0       
336        292        0.0             0.0       
293        294        0.0             0.0       
294        293        0.0             0.0       
293        337        0.0             0.0       
337        293        0.0             0.0       
294        295        0.0             0.0       
295        294        0.0             0.0       
294        338        0.0             0.0       
338        294        0.0             0.0       
295        296        0.0             0.0       
296        295        0.0             0.0       
295        339        0.0             0.0       
339        295        0.0             0.0       
296        297        0.0             0.0       
297        296        0.0             0.0       
296        340        0.0             0.0       
340        296        0.0             0.0       
297        298        0.0             0.0       
298        297        0.0             0.0       
297        341        0.0             0.0       
341        297        0.0             0.0       
298        299        0.0             0.0       
299        298        0.0             0.0       
298        342        0.0             0.0       
342        298        0.0             0.0       
299        300        0.0             0.0       
300        299        0.0             0.0       
299        343        0.0             0.0       
343        299        0.0             0.0       
300        301        0.0             0.0       
301        300        0.0             0.0       
300        344        0.0             0.0       
344        300        0.0             0.0       
301        302        0.0             0.0       
302        301        0.0             0.0       
301        345        0.0             0.0       
345        301        0.0             0.0       
302        303        0.0             0.0       
303        302        0.0             0.0       
302        346        0.0             0.0       
346        302        0.0             0.0       
303        304        0.0             0.0       
304        303        0.0             0.0       
303        347        0.0             0.0       
347        303        0.0             0.0       
304        305        0.0             0.0       
305        304        0.0             0.0       
304        348        0.0             0.0       
348        304        0.0             0.0       
305        306        0.0             0.0       
306        305        0.0             0.0       
305        349        0.0             0.0       
349        305        0.0             0.0       
306        307        0.0             0.0       
307        306        0.0             0.0       
306        350        0.0             0.0       
350        306        0.0             0.0       
307        351        0.0             0.0       
351        307        0.0             0.0       
308        309        0.0             0.0       
309        308        0.0             0.0       
309        310        0.0             0.0       
310        309        0.0             0.0       
310        311        0.0             0.0       
311        310        0.0             0.0       
311        312        0.0             0.0       
312        311        0.0             0.0       
312        313        0.0             0.0       
313        312        0.0             0.0       
313        314        0.0             0.0       
314        313        0.0             0.0       
314        315        0.0             0.0       
315        314        0.0             0.0       
315        316        0.0             0.0       
316        315        0.0             0.0       
316        317        0.0             0.0       
317        316        0.0             0.0       
317        318        0.0             0.0       
318        317        0.0             0.0       
318        319        0.0             0.0       
319        318        0.0             0.0       
319        320        0.0             0.0       
320        319        0.0             0.0       
320        321        0.0             0.0       
321        320        0.0             0.0       
321        322        0.0             0.0       
322        321        0.0             0.0       
322        323        0.0             0.0       
323        322        0.0             0.0       
323        324        0.0             0.0       
324        323        0.0             0.0       
324        325        0.0             0.0       
325        324        0.0             0.0       
325        326        0.0             0.0       
326        325        0.0             0.0       
326        327        0.0             0.0       
327        326        0.0             0.0       
327        328        0.0             0.0       
328        327        0.0             0.0       
328        329        0.0             0.0       
329        328        0.0             0.0       
329        330        0.0             0.0       
330        329        0.0             0.0       
330        331        0.0             0.0       
331        330        0.0             0.0       
331        332        0.0             0.0       
332        331        0.0             0.0       
332        333        0.0             0.0       
333        332        0.0             0.0       
333        334        0.0             0.0       
334        333        0.0             0.0       
334        335        0.0             0.0       
335        334        0.0             0.0       
335        336        0.0             0.0       
336        335        0.0             0.0       
336        337        0.0             0.0       
337        336        0.0             0.0       
337        338        0.0             0.0       
338        337        0.0             0.0       
338        339        0.0             0.0       
339        338        0.0             0.0       
339        340        0.0             0.0       
340        339        0.0             0.0       
340        341        0.0             0.0       
341        340        0.0             0.0       
341        342        0.0             0.0       
342        341        0.0             0.0       
342        343        0.0             0.0       
343        342        0.0             0.0       
343        344        0.0             0.0       
344        343        0.0             0.0       
344        345        0.0             0.0       
345        344        0.0             0.0       
345        346        0.0             0.0       
346        345        0.0             0.0       
346        347        0.0             0.0       
347        346        0.0             0.0       
347        348        0.0             0.0       
348        347        0.0             0.0       
348        349        0.0             0.0       
349        348        0.0             0.0       
349        350        0.0             0.0       
350        349        0.0             0.0       
350        351        0.0             0.0       
351        350        0.0             0.0       
