From       To         Volume          Cost      
281        282        0.0             0.0       
282        281        0.0             0.0       
282        283        0.0             0.0       
283        282        0.0             0.0       
283        284        0.0             0.0       
284        283        0.0             0.0       
284        285        0.0             0.0       
285        284        0.0             0.0       
285        286        0.0             0.0       
286        285        0.0             0.0       
286        287        0.0             0.0       
287        286        0.0             0.0       
287        288        0.0             0.0       
288        287        0.0             0.0       
